,date,product,machine,heure,jour_nom,semaine,date_courte,semaine_personnalisee,stock_max
6891,2019-12-09 08:52:23,coffee,D,8,lundi,49,09/12/2019,4,280
6892,2019-12-09 08:55:20,coffee,B,8,lundi,49,09/12/2019,4,280
6893,2019-12-09 08:55:44,coffee,C,8,lundi,49,09/12/2019,4,280
6894,2019-12-09 08:57:56,coffee,C,8,lundi,49,09/12/2019,4,280
6895,2019-12-09 08:58:38,coffee,C,8,lundi,49,09/12/2019,4,280
6896,2019-12-09 08:59:46,coffee,C,8,lundi,49,09/12/2019,4,280
6897,2019-12-09 08:59:59,coffee,B,8,lundi,49,09/12/2019,4,280
6898,2019-12-09 09:00:27,coffee,B,9,lundi,49,09/12/2019,4,280
6899,2019-12-09 09:02:41,coffee,A,9,lundi,49,09/12/2019,4,280
6900,2019-12-09 09:09:19,coffee,D,9,lundi,49,09/12/2019,4,280
6901,2019-12-09 09:10:57,coffee,C,9,lundi,49,09/12/2019,4,280
6902,2019-12-09 09:11:49,coffee,D,9,lundi,49,09/12/2019,4,280
6903,2019-12-09 09:12:05,coffee,C,9,lundi,49,09/12/2019,4,280
6904,2019-12-09 09:12:13,coffee,C,9,lundi,49,09/12/2019,4,280
6905,2019-12-09 09:12:54,coffee,B,9,lundi,49,09/12/2019,4,280
6906,2019-12-09 09:17:17,coffee,D,9,lundi,49,09/12/2019,4,280
6907,2019-12-09 09:18:19,coffee,B,9,lundi,49,09/12/2019,4,280
6908,2019-12-09 09:19:58,coffee,C,9,lundi,49,09/12/2019,4,280
6909,2019-12-09 09:20:57,coffee,D,9,lundi,49,09/12/2019,4,280
6910,2019-12-09 09:24:43,coffee,C,9,lundi,49,09/12/2019,4,280
6911,2019-12-09 09:24:57,coffee,A,9,lundi,49,09/12/2019,4,280
6912,2019-12-09 09:25:28,coffee,D,9,lundi,49,09/12/2019,4,280
6913,2019-12-09 09:27:17,coffee,C,9,lundi,49,09/12/2019,4,280
6914,2019-12-09 09:27:31,coffee,C,9,lundi,49,09/12/2019,4,280
6915,2019-12-09 09:30:19,coffee,C,9,lundi,49,09/12/2019,4,280
6916,2019-12-09 09:31:22,coffee,A,9,lundi,49,09/12/2019,4,280
6917,2019-12-09 09:35:01,coffee,C,9,lundi,49,09/12/2019,4,280
6918,2019-12-09 09:37:55,coffee,D,9,lundi,49,09/12/2019,4,280
6919,2019-12-09 09:38:01,coffee,D,9,lundi,49,09/12/2019,4,280
6920,2019-12-09 09:39:15,soda,C,9,lundi,49,09/12/2019,4,120
6921,2019-12-09 09:39:22,coffee,A,9,lundi,49,09/12/2019,4,280
6922,2019-12-09 09:41:58,soda,B,9,lundi,49,09/12/2019,4,120
6923,2019-12-09 09:42:40,coffee,C,9,lundi,49,09/12/2019,4,280
6924,2019-12-09 09:46:58,coffee,A,9,lundi,49,09/12/2019,4,280
6925,2019-12-09 09:47:53,coffee,C,9,lundi,49,09/12/2019,4,280
6926,2019-12-09 09:50:57,soda,D,9,lundi,49,09/12/2019,4,120
6927,2019-12-09 09:51:21,coffee,B,9,lundi,49,09/12/2019,4,280
6928,2019-12-09 09:53:38,coffee,D,9,lundi,49,09/12/2019,4,280
6929,2019-12-09 09:53:52,coffee,D,9,lundi,49,09/12/2019,4,280
6930,2019-12-09 09:54:01,coffee,D,9,lundi,49,09/12/2019,4,280
6931,2019-12-09 09:54:26,coffee,A,9,lundi,49,09/12/2019,4,280
6932,2019-12-09 09:54:54,coffee,D,9,lundi,49,09/12/2019,4,280
6933,2019-12-09 09:55:00,coffee,D,9,lundi,49,09/12/2019,4,280
6934,2019-12-09 09:57:38,coffee,D,9,lundi,49,09/12/2019,4,280
6935,2019-12-09 09:58:47,coffee,B,9,lundi,49,09/12/2019,4,280
6936,2019-12-09 09:59:36,coffee,D,9,lundi,49,09/12/2019,4,280
6937,2019-12-09 10:00:20,coffee,C,10,lundi,49,09/12/2019,4,280
6938,2019-12-09 10:02:05,coffee,C,10,lundi,49,09/12/2019,4,280
6939,2019-12-09 10:06:42,coffee,B,10,lundi,49,09/12/2019,4,280
6940,2019-12-09 10:07:26,soda,C,10,lundi,49,09/12/2019,4,120
6941,2019-12-09 10:07:50,soda,D,10,lundi,49,09/12/2019,4,120
6942,2019-12-09 10:09:21,coffee,C,10,lundi,49,09/12/2019,4,280
6943,2019-12-09 10:09:24,soda,B,10,lundi,49,09/12/2019,4,120
6944,2019-12-09 10:11:27,coffee,C,10,lundi,49,09/12/2019,4,280
6945,2019-12-09 10:11:31,coffee,A,10,lundi,49,09/12/2019,4,280
6946,2019-12-09 10:12:32,coffee,D,10,lundi,49,09/12/2019,4,280
6947,2019-12-09 10:12:41,coffee,B,10,lundi,49,09/12/2019,4,280
6948,2019-12-09 10:13:56,coffee,A,10,lundi,49,09/12/2019,4,280
6949,2019-12-09 10:18:30,coffee,D,10,lundi,49,09/12/2019,4,280
6950,2019-12-09 10:20:06,coffee,A,10,lundi,49,09/12/2019,4,280
6951,2019-12-09 10:21:07,coffee,B,10,lundi,49,09/12/2019,4,280
6952,2019-12-09 10:23:55,coffee,C,10,lundi,49,09/12/2019,4,280
6953,2019-12-09 10:26:27,soda,B,10,lundi,49,09/12/2019,4,120
6954,2019-12-09 10:26:30,coffee,A,10,lundi,49,09/12/2019,4,280
6955,2019-12-09 10:27:50,coffee,B,10,lundi,49,09/12/2019,4,280
6956,2019-12-09 10:33:08,coffee,C,10,lundi,49,09/12/2019,4,280
6957,2019-12-09 10:34:43,coffee,A,10,lundi,49,09/12/2019,4,280
6958,2019-12-09 10:41:01,coffee,C,10,lundi,49,09/12/2019,4,280
6959,2019-12-09 10:41:06,coffee,B,10,lundi,49,09/12/2019,4,280
6960,2019-12-09 10:41:45,coffee,B,10,lundi,49,09/12/2019,4,280
6961,2019-12-09 10:41:54,soda,B,10,lundi,49,09/12/2019,4,120
6962,2019-12-09 10:42:03,coffee,D,10,lundi,49,09/12/2019,4,280
6963,2019-12-09 10:43:50,coffee,A,10,lundi,49,09/12/2019,4,280
6964,2019-12-09 10:44:35,coffee,D,10,lundi,49,09/12/2019,4,280
6965,2019-12-09 10:44:38,coffee,B,10,lundi,49,09/12/2019,4,280
6966,2019-12-09 10:47:45,coffee,B,10,lundi,49,09/12/2019,4,280
6967,2019-12-09 10:51:41,coffee,C,10,lundi,49,09/12/2019,4,280
6968,2019-12-09 10:52:18,coffee,D,10,lundi,49,09/12/2019,4,280
6969,2019-12-09 10:52:19,coffee,C,10,lundi,49,09/12/2019,4,280
6970,2019-12-09 10:56:21,coffee,D,10,lundi,49,09/12/2019,4,280
6971,2019-12-09 10:56:50,coffee,D,10,lundi,49,09/12/2019,4,280
6972,2019-12-09 11:00:05,coffee,A,11,lundi,49,09/12/2019,4,280
6973,2019-12-09 11:00:22,soda,A,11,lundi,49,09/12/2019,4,120
6974,2019-12-09 11:01:02,coffee,A,11,lundi,49,09/12/2019,4,280
6975,2019-12-09 11:02:35,coffee,B,11,lundi,49,09/12/2019,4,280
6976,2019-12-09 11:02:43,coffee,D,11,lundi,49,09/12/2019,4,280
6977,2019-12-09 11:05:09,coffee,C,11,lundi,49,09/12/2019,4,280
6978,2019-12-09 11:05:53,coffee,D,11,lundi,49,09/12/2019,4,280
6979,2019-12-09 11:06:10,coffee,A,11,lundi,49,09/12/2019,4,280
6980,2019-12-09 11:09:07,coffee,C,11,lundi,49,09/12/2019,4,280
6981,2019-12-09 11:13:56,coffee,B,11,lundi,49,09/12/2019,4,280
6982,2019-12-09 11:14:35,coffee,B,11,lundi,49,09/12/2019,4,280
6983,2019-12-09 11:16:12,coffee,D,11,lundi,49,09/12/2019,4,280
6984,2019-12-09 11:17:43,coffee,B,11,lundi,49,09/12/2019,4,280
6985,2019-12-09 11:19:33,coffee,A,11,lundi,49,09/12/2019,4,280
6986,2019-12-09 11:21:35,coffee,B,11,lundi,49,09/12/2019,4,280
6987,2019-12-09 11:21:35,coffee,C,11,lundi,49,09/12/2019,4,280
6988,2019-12-09 11:22:22,coffee,A,11,lundi,49,09/12/2019,4,280
6989,2019-12-09 11:24:17,coffee,D,11,lundi,49,09/12/2019,4,280
6990,2019-12-09 11:24:35,coffee,B,11,lundi,49,09/12/2019,4,280
6991,2019-12-09 11:24:54,coffee,A,11,lundi,49,09/12/2019,4,280
6992,2019-12-09 11:27:08,coffee,B,11,lundi,49,09/12/2019,4,280
6993,2019-12-09 11:30:44,coffee,C,11,lundi,49,09/12/2019,4,280
6994,2019-12-09 11:30:54,coffee,C,11,lundi,49,09/12/2019,4,280
6995,2019-12-09 11:38:26,coffee,C,11,lundi,49,09/12/2019,4,280
6996,2019-12-09 11:41:00,soda,D,11,lundi,49,09/12/2019,4,120
6997,2019-12-09 11:41:35,coffee,A,11,lundi,49,09/12/2019,4,280
6998,2019-12-09 11:41:55,coffee,B,11,lundi,49,09/12/2019,4,280
6999,2019-12-09 11:48:04,coffee,C,11,lundi,49,09/12/2019,4,280
7000,2019-12-09 11:50:26,coffee,C,11,lundi,49,09/12/2019,4,280
7001,2019-12-09 11:51:00,soda,B,11,lundi,49,09/12/2019,4,120
7002,2019-12-09 11:53:16,soda,D,11,lundi,49,09/12/2019,4,120
7003,2019-12-09 11:55:43,coffee,D,11,lundi,49,09/12/2019,4,280
7004,2019-12-09 11:55:46,coffee,C,11,lundi,49,09/12/2019,4,280
7005,2019-12-09 11:56:05,coffee,B,11,lundi,49,09/12/2019,4,280
7006,2019-12-09 12:03:26,soda,D,12,lundi,49,09/12/2019,4,120
7007,2019-12-09 12:06:28,coffee,C,12,lundi,49,09/12/2019,4,280
7008,2019-12-09 12:06:29,coffee,C,12,lundi,49,09/12/2019,4,280
7009,2019-12-09 12:07:17,coffee,D,12,lundi,49,09/12/2019,4,280
7010,2019-12-09 12:08:21,coffee,D,12,lundi,49,09/12/2019,4,280
7011,2019-12-09 12:09:17,coffee,B,12,lundi,49,09/12/2019,4,280
7012,2019-12-09 12:09:30,coffee,B,12,lundi,49,09/12/2019,4,280
7013,2019-12-09 12:10:18,soda,B,12,lundi,49,09/12/2019,4,120
7014,2019-12-09 12:13:31,soda,D,12,lundi,49,09/12/2019,4,120
7015,2019-12-09 12:15:46,coffee,A,12,lundi,49,09/12/2019,4,280
7016,2019-12-09 12:16:33,coffee,D,12,lundi,49,09/12/2019,4,280
7017,2019-12-09 12:18:43,coffee,C,12,lundi,49,09/12/2019,4,280
7018,2019-12-09 12:18:53,coffee,B,12,lundi,49,09/12/2019,4,280
7019,2019-12-09 12:23:25,soda,B,12,lundi,49,09/12/2019,4,120
7020,2019-12-09 12:24:41,coffee,B,12,lundi,49,09/12/2019,4,280
7021,2019-12-09 12:28:01,coffee,D,12,lundi,49,09/12/2019,4,280
7022,2019-12-09 12:28:14,coffee,D,12,lundi,49,09/12/2019,4,280
7023,2019-12-09 12:32:05,coffee,D,12,lundi,49,09/12/2019,4,280
7024,2019-12-09 12:32:07,coffee,B,12,lundi,49,09/12/2019,4,280
7025,2019-12-09 12:32:24,coffee,D,12,lundi,49,09/12/2019,4,280
7026,2019-12-09 12:33:55,soda,D,12,lundi,49,09/12/2019,4,120
7027,2019-12-09 12:36:55,coffee,B,12,lundi,49,09/12/2019,4,280
7028,2019-12-09 12:37:02,coffee,D,12,lundi,49,09/12/2019,4,280
7029,2019-12-09 12:38:45,coffee,D,12,lundi,49,09/12/2019,4,280
7030,2019-12-09 12:38:57,coffee,A,12,lundi,49,09/12/2019,4,280
7031,2019-12-09 12:40:11,coffee,B,12,lundi,49,09/12/2019,4,280
7032,2019-12-09 12:40:13,coffee,B,12,lundi,49,09/12/2019,4,280
7033,2019-12-09 12:43:44,coffee,D,12,lundi,49,09/12/2019,4,280
7034,2019-12-09 12:45:46,coffee,D,12,lundi,49,09/12/2019,4,280
7035,2019-12-09 12:46:17,coffee,B,12,lundi,49,09/12/2019,4,280
7036,2019-12-09 12:49:01,coffee,A,12,lundi,49,09/12/2019,4,280
7037,2019-12-09 12:50:06,coffee,D,12,lundi,49,09/12/2019,4,280
7038,2019-12-09 12:51:55,coffee,D,12,lundi,49,09/12/2019,4,280
7039,2019-12-09 12:56:25,coffee,D,12,lundi,49,09/12/2019,4,280
7040,2019-12-09 12:56:29,coffee,A,12,lundi,49,09/12/2019,4,280
7041,2019-12-09 12:57:56,coffee,D,12,lundi,49,09/12/2019,4,280
7042,2019-12-09 13:00:01,soda,B,13,lundi,49,09/12/2019,4,120
7043,2019-12-09 13:01:06,coffee,C,13,lundi,49,09/12/2019,4,280
7044,2019-12-09 13:02:58,coffee,B,13,lundi,49,09/12/2019,4,280
7045,2019-12-09 13:03:42,coffee,B,13,lundi,49,09/12/2019,4,280
7046,2019-12-09 13:09:52,coffee,C,13,lundi,49,09/12/2019,4,280
7047,2019-12-09 13:12:59,coffee,B,13,lundi,49,09/12/2019,4,280
7048,2019-12-09 13:14:39,soda,B,13,lundi,49,09/12/2019,4,120
7049,2019-12-09 13:17:18,soda,D,13,lundi,49,09/12/2019,4,120
7050,2019-12-09 13:20:55,coffee,C,13,lundi,49,09/12/2019,4,280
7051,2019-12-09 13:21:17,coffee,D,13,lundi,49,09/12/2019,4,280
7052,2019-12-09 13:23:40,soda,D,13,lundi,49,09/12/2019,4,120
7053,2019-12-09 13:24:26,soda,B,13,lundi,49,09/12/2019,4,120
7054,2019-12-09 13:25:46,coffee,C,13,lundi,49,09/12/2019,4,280
7055,2019-12-09 13:29:07,coffee,D,13,lundi,49,09/12/2019,4,280
7056,2019-12-09 13:30:01,coffee,B,13,lundi,49,09/12/2019,4,280
7057,2019-12-09 13:33:40,soda,A,13,lundi,49,09/12/2019,4,120
7058,2019-12-09 13:34:12,coffee,D,13,lundi,49,09/12/2019,4,280
7059,2019-12-09 13:35:48,coffee,C,13,lundi,49,09/12/2019,4,280
7060,2019-12-09 13:41:24,coffee,C,13,lundi,49,09/12/2019,4,280
7061,2019-12-09 13:41:28,coffee,B,13,lundi,49,09/12/2019,4,280
7062,2019-12-09 13:41:35,coffee,D,13,lundi,49,09/12/2019,4,280
7063,2019-12-09 13:41:36,coffee,D,13,lundi,49,09/12/2019,4,280
7064,2019-12-09 13:42:51,soda,A,13,lundi,49,09/12/2019,4,120
7065,2019-12-09 13:43:53,coffee,C,13,lundi,49,09/12/2019,4,280
7066,2019-12-09 13:47:56,coffee,D,13,lundi,49,09/12/2019,4,280
7067,2019-12-09 13:50:16,coffee,A,13,lundi,49,09/12/2019,4,280
7068,2019-12-09 13:52:00,coffee,A,13,lundi,49,09/12/2019,4,280
7069,2019-12-09 13:54:21,coffee,D,13,lundi,49,09/12/2019,4,280
7070,2019-12-09 13:54:42,soda,D,13,lundi,49,09/12/2019,4,120
7071,2019-12-09 13:54:45,coffee,D,13,lundi,49,09/12/2019,4,280
7072,2019-12-09 13:55:44,coffee,C,13,lundi,49,09/12/2019,4,280
7073,2019-12-09 13:56:32,coffee,A,13,lundi,49,09/12/2019,4,280
7074,2019-12-09 13:59:36,coffee,C,13,lundi,49,09/12/2019,4,280
7075,2019-12-09 14:01:48,soda,A,14,lundi,49,09/12/2019,4,120
7076,2019-12-09 14:03:48,coffee,A,14,lundi,49,09/12/2019,4,280
7077,2019-12-09 14:05:12,coffee,C,14,lundi,49,09/12/2019,4,280
7078,2019-12-09 14:08:27,coffee,C,14,lundi,49,09/12/2019,4,280
7079,2019-12-09 14:08:55,coffee,A,14,lundi,49,09/12/2019,4,280
7080,2019-12-09 14:14:48,coffee,B,14,lundi,49,09/12/2019,4,280
7081,2019-12-09 14:19:00,coffee,C,14,lundi,49,09/12/2019,4,280
7082,2019-12-09 14:19:06,coffee,D,14,lundi,49,09/12/2019,4,280
7083,2019-12-09 14:22:50,coffee,A,14,lundi,49,09/12/2019,4,280
7084,2019-12-09 14:23:11,coffee,D,14,lundi,49,09/12/2019,4,280
7085,2019-12-09 14:26:37,soda,A,14,lundi,49,09/12/2019,4,120
7086,2019-12-09 14:33:50,soda,A,14,lundi,49,09/12/2019,4,120
7087,2019-12-09 14:36:04,soda,A,14,lundi,49,09/12/2019,4,120
7088,2019-12-09 14:36:35,coffee,D,14,lundi,49,09/12/2019,4,280
7089,2019-12-09 14:37:34,soda,B,14,lundi,49,09/12/2019,4,120
7090,2019-12-09 14:39:58,coffee,D,14,lundi,49,09/12/2019,4,280
7091,2019-12-09 14:42:56,coffee,A,14,lundi,49,09/12/2019,4,280
7092,2019-12-09 14:43:53,coffee,D,14,lundi,49,09/12/2019,4,280
7093,2019-12-09 14:48:04,coffee,A,14,lundi,49,09/12/2019,4,280
7094,2019-12-09 14:49:15,soda,B,14,lundi,49,09/12/2019,4,120
7095,2019-12-09 14:50:32,coffee,B,14,lundi,49,09/12/2019,4,280
7096,2019-12-09 14:51:20,soda,D,14,lundi,49,09/12/2019,4,120
7097,2019-12-09 14:55:29,coffee,D,14,lundi,49,09/12/2019,4,280
7098,2019-12-09 14:59:31,coffee,B,14,lundi,49,09/12/2019,4,280
7099,2019-12-09 14:59:31,coffee,C,14,lundi,49,09/12/2019,4,280
7100,2019-12-09 15:01:29,coffee,B,15,lundi,49,09/12/2019,4,280
7101,2019-12-09 15:08:09,coffee,D,15,lundi,49,09/12/2019,4,280
7102,2019-12-09 15:13:18,soda,D,15,lundi,49,09/12/2019,4,120
7103,2019-12-09 15:15:12,soda,A,15,lundi,49,09/12/2019,4,120
7104,2019-12-09 15:15:53,coffee,A,15,lundi,49,09/12/2019,4,280
7105,2019-12-09 15:23:33,soda,A,15,lundi,49,09/12/2019,4,120
7106,2019-12-09 15:26:32,soda,A,15,lundi,49,09/12/2019,4,120
7107,2019-12-09 15:32:43,coffee,B,15,lundi,49,09/12/2019,4,280
7108,2019-12-09 15:35:45,soda,D,15,lundi,49,09/12/2019,4,120
7109,2019-12-09 15:36:47,soda,B,15,lundi,49,09/12/2019,4,120
7110,2019-12-09 15:37:44,coffee,D,15,lundi,49,09/12/2019,4,280
7111,2019-12-09 15:38:37,coffee,B,15,lundi,49,09/12/2019,4,280
7112,2019-12-09 15:38:59,coffee,D,15,lundi,49,09/12/2019,4,280
7113,2019-12-09 15:39:18,soda,B,15,lundi,49,09/12/2019,4,120
7114,2019-12-09 15:47:26,coffee,D,15,lundi,49,09/12/2019,4,280
7115,2019-12-09 15:49:34,coffee,C,15,lundi,49,09/12/2019,4,280
7116,2019-12-09 15:51:25,soda,A,15,lundi,49,09/12/2019,4,120
7117,2019-12-09 15:53:50,coffee,D,15,lundi,49,09/12/2019,4,280
7118,2019-12-09 15:54:52,coffee,A,15,lundi,49,09/12/2019,4,280
7119,2019-12-09 15:58:03,soda,B,15,lundi,49,09/12/2019,4,120
7120,2019-12-09 16:00:33,soda,B,16,lundi,49,09/12/2019,4,120
7121,2019-12-09 16:09:27,coffee,A,16,lundi,49,09/12/2019,4,280
7122,2019-12-09 16:10:27,coffee,D,16,lundi,49,09/12/2019,4,280
7123,2019-12-09 16:16:21,soda,B,16,lundi,49,09/12/2019,4,120
7124,2019-12-09 16:22:41,coffee,A,16,lundi,49,09/12/2019,4,280
7125,2019-12-09 16:25:04,coffee,D,16,lundi,49,09/12/2019,4,280
7126,2019-12-09 16:26:41,soda,A,16,lundi,49,09/12/2019,4,120
7127,2019-12-09 16:34:31,coffee,C,16,lundi,49,09/12/2019,4,280
7128,2019-12-09 16:34:56,coffee,A,16,lundi,49,09/12/2019,4,280
7129,2019-12-09 16:42:51,soda,D,16,lundi,49,09/12/2019,4,120
7130,2019-12-09 16:43:05,coffee,C,16,lundi,49,09/12/2019,4,280
7131,2019-12-09 16:45:59,coffee,A,16,lundi,49,09/12/2019,4,280
7132,2019-12-09 16:48:43,soda,A,16,lundi,49,09/12/2019,4,120
7133,2019-12-09 16:52:26,coffee,A,16,lundi,49,09/12/2019,4,280
7134,2019-12-09 16:58:03,coffee,C,16,lundi,49,09/12/2019,4,280
7135,2019-12-09 16:58:19,coffee,D,16,lundi,49,09/12/2019,4,280
7136,2019-12-09 17:06:05,coffee,A,17,lundi,49,09/12/2019,4,280
7137,2019-12-09 17:06:19,soda,C,17,lundi,49,09/12/2019,4,120
7138,2019-12-09 17:07:05,coffee,B,17,lundi,49,09/12/2019,4,280
7139,2019-12-09 17:09:34,soda,A,17,lundi,49,09/12/2019,4,120
7140,2019-12-09 17:12:59,nrj,B,17,lundi,49,09/12/2019,4,60
7141,2019-12-09 17:15:17,coffee,D,17,lundi,49,09/12/2019,4,280
7142,2019-12-09 17:15:20,coffee,D,17,lundi,49,09/12/2019,4,280
7143,2019-12-09 17:33:34,nrj,D,17,lundi,49,09/12/2019,4,60
7144,2019-12-09 17:40:55,soda,A,17,lundi,49,09/12/2019,4,120
7145,2019-12-09 17:45:30,coffee,C,17,lundi,49,09/12/2019,4,280
7146,2019-12-09 17:46:22,soda,D,17,lundi,49,09/12/2019,4,120
7147,2019-12-09 17:49:00,coffee,D,17,lundi,49,09/12/2019,4,280
7148,2019-12-09 17:49:26,coffee,B,17,lundi,49,09/12/2019,4,280
7149,2019-12-09 17:52:41,soda,D,17,lundi,49,09/12/2019,4,120
7150,2019-12-09 17:54:25,coffee,D,17,lundi,49,09/12/2019,4,280
7151,2019-12-09 18:08:33,nrj,D,18,lundi,49,09/12/2019,4,60
7152,2019-12-09 18:09:15,nrj,B,18,lundi,49,09/12/2019,4,60
7153,2019-12-09 18:09:24,soda,D,18,lundi,49,09/12/2019,4,120
7154,2019-12-09 18:20:16,nrj,A,18,lundi,49,09/12/2019,4,60
7155,2019-12-09 18:24:06,nrj,B,18,lundi,49,09/12/2019,4,60
7156,2019-12-09 18:35:47,coffee,B,18,lundi,49,09/12/2019,4,280
7157,2019-12-09 18:40:55,coffee,C,18,lundi,49,09/12/2019,4,280
7158,2019-12-09 18:43:35,soda,A,18,lundi,49,09/12/2019,4,120
7159,2019-12-09 18:44:54,coffee,B,18,lundi,49,09/12/2019,4,280
7160,2019-12-09 19:15:32,nrj,B,19,lundi,49,09/12/2019,4,60
7161,2019-12-09 19:16:36,coffee,B,19,lundi,49,09/12/2019,4,280
7162,2019-12-09 19:19:13,nrj,D,19,lundi,49,09/12/2019,4,60
7163,2019-12-09 19:32:13,soda,A,19,lundi,49,09/12/2019,4,120
7164,2019-12-09 19:38:43,nrj,B,19,lundi,49,09/12/2019,4,60
7165,2019-12-09 19:45:00,soda,A,19,lundi,49,09/12/2019,4,120
7166,2019-12-09 19:45:05,soda,B,19,lundi,49,09/12/2019,4,120
7167,2019-12-09 20:03:48,soda,D,20,lundi,49,09/12/2019,4,120
7168,2019-12-09 20:04:11,nrj,B,20,lundi,49,09/12/2019,4,60
7169,2019-12-09 20:15:52,soda,A,20,lundi,49,09/12/2019,4,120
7170,2019-12-09 20:15:55,nrj,B,20,lundi,49,09/12/2019,4,60
7171,2019-12-09 20:30:48,soda,B,20,lundi,49,09/12/2019,4,120
7172,2019-12-09 20:32:44,coffee,B,20,lundi,49,09/12/2019,4,280
7173,2019-12-09 20:35:05,nrj,B,20,lundi,49,09/12/2019,4,60
7174,2019-12-09 20:49:00,coffee,D,20,lundi,49,09/12/2019,4,280
7175,2019-12-09 20:55:07,soda,D,20,lundi,49,09/12/2019,4,120
7176,2019-12-09 20:58:02,coffee,C,20,lundi,49,09/12/2019,4,280
7177,2019-12-09 21:05:23,nrj,A,21,lundi,49,09/12/2019,4,60
7178,2019-12-09 21:06:55,coffee,C,21,lundi,49,09/12/2019,4,280
7179,2019-12-09 21:12:52,soda,A,21,lundi,49,09/12/2019,4,120
7180,2019-12-09 21:19:33,soda,B,21,lundi,49,09/12/2019,4,120
7181,2019-12-09 21:24:23,soda,A,21,lundi,49,09/12/2019,4,120
7182,2019-12-09 21:33:57,soda,D,21,lundi,49,09/12/2019,4,120
7183,2019-12-09 21:42:41,nrj,A,21,lundi,49,09/12/2019,4,60
7184,2019-12-09 21:51:33,soda,D,21,lundi,49,09/12/2019,4,120
7185,2019-12-09 21:56:57,coffee,D,21,lundi,49,09/12/2019,4,280
7186,2019-12-09 22:10:29,soda,D,22,lundi,49,09/12/2019,4,120
7187,2019-12-09 22:25:31,nrj,D,22,lundi,49,09/12/2019,4,60
7188,2019-12-09 22:34:32,soda,A,22,lundi,49,09/12/2019,4,120
7189,2019-12-09 22:42:06,nrj,D,22,lundi,49,09/12/2019,4,60
7190,2019-12-09 23:01:52,soda,A,23,lundi,49,09/12/2019,4,120
7191,2019-12-09 23:06:50,soda,A,23,lundi,49,09/12/2019,4,120
7192,2019-12-09 23:28:30,coffee,D,23,lundi,49,09/12/2019,4,280
7193,2019-12-09 23:28:30,coffee,C,23,lundi,49,09/12/2019,4,280
7194,2019-12-09 23:46:47,coffee,C,23,lundi,49,09/12/2019,4,280
7195,2019-12-09 23:47:18,soda,D,23,lundi,49,09/12/2019,4,120
7196,2019-12-09 23:48:12,coffee,D,23,lundi,49,09/12/2019,4,280
7197,2019-12-10 00:11:28,coffee,D,0,mardi,49,10/12/2019,4,280
7198,2019-12-10 00:32:33,nrj,A,0,mardi,49,10/12/2019,4,60
7199,2019-12-10 01:41:51,nrj,A,1,mardi,49,10/12/2019,4,60
7200,2019-12-10 01:46:43,coffee,A,1,mardi,49,10/12/2019,4,280
7201,2019-12-10 05:16:42,coffee,D,5,mardi,49,10/12/2019,4,280
7202,2019-12-10 05:22:37,coffee,D,5,mardi,49,10/12/2019,4,280
7203,2019-12-10 05:29:03,coffee,B,5,mardi,49,10/12/2019,4,280
7204,2019-12-10 05:31:13,coffee,B,5,mardi,49,10/12/2019,4,280
7205,2019-12-10 05:39:08,coffee,B,5,mardi,49,10/12/2019,4,280
7206,2019-12-10 05:47:38,coffee,B,5,mardi,49,10/12/2019,4,280
7207,2019-12-10 05:54:56,coffee,B,5,mardi,49,10/12/2019,4,280
7208,2019-12-10 05:59:38,coffee,D,5,mardi,49,10/12/2019,4,280
7209,2019-12-10 06:02:21,coffee,D,6,mardi,49,10/12/2019,4,280
7210,2019-12-10 06:12:14,coffee,B,6,mardi,49,10/12/2019,4,280
7211,2019-12-10 06:16:59,coffee,B,6,mardi,49,10/12/2019,4,280
7212,2019-12-10 06:18:03,coffee,A,6,mardi,49,10/12/2019,4,280
7213,2019-12-10 06:29:46,coffee,A,6,mardi,49,10/12/2019,4,280
7214,2019-12-10 06:30:28,coffee,B,6,mardi,49,10/12/2019,4,280
7215,2019-12-10 06:35:54,coffee,A,6,mardi,49,10/12/2019,4,280
7216,2019-12-10 06:36:50,coffee,A,6,mardi,49,10/12/2019,4,280
7217,2019-12-10 06:40:28,coffee,B,6,mardi,49,10/12/2019,4,280
7218,2019-12-10 06:51:46,coffee,A,6,mardi,49,10/12/2019,4,280
7219,2019-12-10 06:54:10,coffee,D,6,mardi,49,10/12/2019,4,280
7220,2019-12-10 06:59:50,coffee,A,6,mardi,49,10/12/2019,4,280
7221,2019-12-10 07:28:00,coffee,A,7,mardi,49,10/12/2019,4,280
7222,2019-12-10 07:30:47,coffee,A,7,mardi,49,10/12/2019,4,280
7223,2019-12-10 07:40:51,coffee,D,7,mardi,49,10/12/2019,4,280
7224,2019-12-10 07:41:19,coffee,A,7,mardi,49,10/12/2019,4,280
7225,2019-12-10 07:41:33,coffee,B,7,mardi,49,10/12/2019,4,280
7226,2019-12-10 07:43:24,coffee,A,7,mardi,49,10/12/2019,4,280
7227,2019-12-10 07:44:13,coffee,B,7,mardi,49,10/12/2019,4,280
7228,2019-12-10 07:46:59,coffee,D,7,mardi,49,10/12/2019,4,280
7229,2019-12-10 07:48:52,coffee,A,7,mardi,49,10/12/2019,4,280
7230,2019-12-10 07:53:50,coffee,B,7,mardi,49,10/12/2019,4,280
7231,2019-12-10 08:04:11,coffee,D,8,mardi,49,10/12/2019,4,280
7232,2019-12-10 08:11:43,coffee,B,8,mardi,49,10/12/2019,4,280
